order_id,user_id,product_id,price,quantity,sales_amount,order_time,order_date,month_num,week_num,pay_status
2026041000674,u0021,p002,150.00,3,450.00,2026-04-10 06:51:18,2026-04-10,4,15,未支付
2026052200678,u0036,p008,28.00,2,56.00,2026-05-22 17:39:47,2026-05-22,5,21,已支付
2026040300679,u0176,p006,45.00,4,180.00,2026-04-03 15:02:44,2026-04-03,4,14,已支付
2026040300680,u0169,p002,150.00,1,150.00,2026-04-03 00:09:49,2026-04-03,4,14,已支付
2026010400681,u0070,p008,28.00,2,56.00,2026-01-04 02:38:05,2026-01-04,1,1,已支付
2026020700682,u0088,p001,199.00,1,199.00,2026-02-07 16:22:23,2026-02-07,2,6,未支付
2026013100683,u0059,p001,199.00,2,398.00,2026-01-31 05:57:00,2026-01-31,1,5,已支付
2026010200684,u0197,p009,55.00,5,275.00,2026-01-02 11:06:39,2026-01-02,1,1,已支付
2026013000687,u0189,p001,199.00,1,199.00,2026-01-30 05:25:36,2026-01-30,1,5,已支付
2026021800688,u0002,p008,28.00,3,84.00,2026-02-18 12:04:44,2026-02-18,2,8,已支付
2026012900689,u0079,p010,120.00,3,360.00,2026-01-29 16:51:28,2026-01-29,1,5,未支付
2026031400690,u0120,p008,28.00,2,56.00,2026-03-14 22:23:43,2026-03-14,3,11,已退款
2026051400691,u0164,p004,20.00,2,40.00,2026-05-14 01:53:26,2026-05-14,5,20,已支付
2026021700692,u0135,p004,20.00,4,80.00,2026-02-17 19:20:57,2026-02-17,2,8,已支付
2026012300693,u0027,p004,20.00,2,40.00,2026-01-23 11:17:33,2026-01-23,1,4,已支付
2026041700694,u0179,p001,199.00,5,995.00,2026-04-17 11:57:26,2026-04-17,4,16,已退款
2026042500695,u0175,p006,45.00,3,135.00,2026-04-25 00:53:19,2026-04-25,4,17,未支付
2026030100696,u0078,p012,42.00,4,168.00,2026-03-01 08:51:26,2026-03-01,3,9,已支付
2026011000699,u0154,p004,20.00,3,60.00,2026-01-10 05:22:22,2026-01-10,1,2,已支付
2026051100700,u0200,p005,68.00,2,136.00,2026-05-11 13:48:15,2026-05-11,5,20,已支付
2026030300701,u0126,p012,42.00,4,168.00,2026-03-03 18:37:42,2026-03-03,3,10,已退款
2026010600704,u0035,p005,68.00,5,340.00,2026-01-06 18:52:45,2026-01-06,1,2,已退款
2026052200705,u0161,p012,42.00,4,168.00,2026-05-22 11:21:17,2026-05-22,5,21,已支付
2026011800706,u0050,p008,28.00,1,28.00,2026-01-18 04:27:55,2026-01-18,1,3,已支付
2026052600707,u0080,p012,42.00,3,126.00,2026-05-26 01:55:48,2026-05-26,5,22,未支付
2026041100709,u0035,p012,42.00,2,84.00,2026-04-11 09:29:29,2026-04-11,4,15,已支付
2026041500710,u0035,p010,120.00,5,600.00,2026-04-15 19:29:40,2026-04-15,4,16,已退款
2026042200712,u0064,p008,28.00,1,28.00,2026-04-22 17:55:59,2026-04-22,4,17,未支付
2026041600713,u0049,p001,199.00,5,995.00,2026-04-16 19:15:41,2026-04-16,4,16,已退款
2026052300714,u0192,p003,35.50,5,177.50,2026-05-23 22:58:00,2026-05-23,5,21,已支付
2026051100715,u0088,p009,55.00,2,110.00,2026-05-11 16:10:17,2026-05-11,5,20,已支付
2026052000716,u0160,p007,180.00,3,540.00,2026-05-20 19:27:54,2026-05-20,5,21,已支付
2026030100717,u0150,p010,120.00,2,240.00,2026-03-01 15:18:04,2026-03-01,3,9,已支付
2026040400718,u0033,p007,180.00,5,900.00,2026-04-04 12:05:49,2026-04-04,4,14,已支付
2026020100719,u0038,p001,199.00,3,597.00,2026-02-01 03:09:22,2026-02-01,2,5,已支付
2026030300720,u0189,p002,150.00,4,600.00,2026-03-03 11:46:22,2026-03-03,3,10,已支付
2026021500722,u0163,p005,68.00,4,272.00,2026-02-15 07:50:25,2026-02-15,2,7,已支付
2026020900724,u0059,p003,35.50,3,106.50,2026-02-09 11:42:28,2026-02-09,2,7,已支付
2026041100725,u0002,p010,120.00,3,360.00,2026-04-11 02:26:44,2026-04-11,4,15,未支付
2026052300727,u0166,p011,38.00,2,76.00,2026-05-23 01:17:56,2026-05-23,5,21,已支付
2026011600728,u0031,p005,68.00,3,204.00,2026-01-16 07:21:36,2026-01-16,1,3,已退款
2026050600729,u0024,p010,120.00,3,360.00,2026-05-06 14:05:47,2026-05-06,5,19,已支付
2026041300730,u0143,p004,20.00,4,80.00,2026-04-13 12:23:40,2026-04-13,4,16,已退款
2026041500731,u0079,p010,120.00,1,120.00,2026-04-15 10:31:16,2026-04-15,4,16,已支付
2026033000732,u0112,p007,180.00,3,540.00,2026-03-30 04:44:29,2026-03-30,3,14,未支付
2026021800733,u0191,p001,199.00,4,796.00,2026-02-18 16:42:11,2026-02-18,2,8,已支付
2026041900736,u0021,p012,42.00,2,84.00,2026-04-19 05:29:13,2026-04-19,4,16,已支付
2026022800737,u0027,p012,42.00,5,210.00,2026-02-28 23:33:08,2026-02-28,2,9,已退款
2026052900738,u0152,p004,20.00,5,100.00,2026-05-29 05:24:29,2026-05-29,5,22,已支付
2026021500739,u0166,p007,180.00,3,540.00,2026-02-15 15:55:25,2026-02-15,2,7,已支付
2026032500740,u0115,p008,28.00,1,28.00,2026-03-25 05:03:20,2026-03-25,3,13,已支付
2026040400741,u0074,p010,120.00,1,120.00,2026-04-04 22:10:05,2026-04-04,4,14,已支付
2026050300742,u0121,p004,20.00,1,20.00,2026-05-03 20:43:56,2026-05-03,5,18,未支付
2026010800743,u0031,p008,28.00,4,112.00,2026-01-08 13:35:44,2026-01-08,1,2,已支付
2026021500744,u0175,p010,120.00,4,480.00,2026-02-15 01:04:32,2026-02-15,2,7,已支付
2026022000745,u0125,p011,38.00,5,190.00,2026-02-20 20:54:26,2026-02-20,2,8,已支付
2026011100746,u0116,p001,199.00,4,796.00,2026-01-11 06:57:03,2026-01-11,1,2,已支付
2026041400748,u0077,p003,35.50,1,35.50,2026-04-14 15:17:06,2026-04-14,4,16,已支付
2026011600749,u0022,p005,68.00,4,272.00,2026-01-16 21:07:31,2026-01-16,1,3,未支付
2026011600750,u0018,p002,150.00,5,750.00,2026-01-16 14:18:38,2026-01-16,1,3,已退款
2026012200751,u0131,p001,199.00,4,796.00,2026-01-22 11:38:18,2026-01-22,1,4,已支付
2026051500752,u0048,p008,28.00,3,84.00,2026-05-15 20:39:20,2026-05-15,5,20,已支付
2026032000753,u0064,p012,42.00,4,168.00,2026-03-20 19:58:49,2026-03-20,3,12,已退款
2026051200754,u0034,p002,150.00,4,600.00,2026-05-12 10:21:13,2026-05-12,5,20,已支付
2026041300756,u0169,p001,199.00,3,597.00,2026-04-13 14:41:55,2026-04-13,4,16,未支付
2026011100757,u0002,p003,35.50,1,35.50,2026-01-11 16:45:18,2026-01-11,1,2,已退款
2026012700758,u0175,p010,120.00,4,480.00,2026-01-27 06:46:50,2026-01-27,1,5,未支付
2026040200760,u0102,p011,38.00,5,190.00,2026-04-02 11:23:02,2026-04-02,4,14,未支付
2026031500762,u0144,p001,199.00,4,796.00,2026-03-15 15:53:07,2026-03-15,3,11,已支付
2026012700763,u0077,p012,42.00,5,210.00,2026-01-27 22:51:00,2026-01-27,1,5,未支付
2026040900764,u0031,p004,20.00,5,100.00,2026-04-09 14:04:18,2026-04-09,4,15,已支付
2026031900765,u0079,p009,55.00,2,110.00,2026-03-19 13:25:03,2026-03-19,3,12,已支付
2026040800766,u0078,p009,55.00,3,165.00,2026-04-08 18:19:27,2026-04-08,4,15,未支付
2026012600767,u0044,p009,55.00,3,165.00,2026-01-26 04:58:11,2026-01-26,1,5,已支付
2026042900768,u0089,p003,35.50,5,177.50,2026-04-29 08:59:03,2026-04-29,4,18,未支付
2026012000769,u0113,p008,28.00,4,112.00,2026-01-20 12:01:45,2026-01-20,1,4,已支付
2026013100770,u0016,p006,45.00,4,180.00,2026-01-31 21:55:23,2026-01-31,1,5,已支付
2026051600773,u0046,p002,150.00,3,450.00,2026-05-16 13:07:03,2026-05-16,5,20,已支付
2026030400774,u0184,p003,35.50,1,35.50,2026-03-04 06:34:31,2026-03-04,3,10,已支付
2026013100775,u0034,p006,45.00,2,90.00,2026-01-31 11:34:28,2026-01-31,1,5,已退款
2026040500776,u0154,p001,199.00,2,398.00,2026-04-05 02:04:21,2026-04-05,4,14,已支付
2026042900779,u0166,p004,20.00,2,40.00,2026-04-29 21:21:36,2026-04-29,4,18,已支付
2026022400781,u0072,p010,120.00,1,120.00,2026-02-24 02:10:11,2026-02-24,2,9,未支付
2026012500782,u0139,p008,28.00,3,84.00,2026-01-25 23:12:30,2026-01-25,1,4,已支付
2026031100784,u0124,p007,180.00,1,180.00,2026-03-11 15:46:19,2026-03-11,3,11,已支付
2026052600785,u0102,p011,38.00,3,114.00,2026-05-26 20:56:26,2026-05-26,5,22,已支付
2026030100786,u0150,p012,42.00,1,42.00,2026-03-01 01:35:20,2026-03-01,3,9,未支付
2026012300788,u0149,p009,55.00,4,220.00,2026-01-23 06:56:14,2026-01-23,1,4,已支付
2026020900789,u0055,p002,150.00,5,750.00,2026-02-09 20:34:42,2026-02-09,2,7,已支付
2026050900790,u0077,p008,28.00,5,140.00,2026-05-09 23:24:17,2026-05-09,5,19,已支付
2026042800791,u0082,p006,45.00,4,180.00,2026-04-28 18:39:24,2026-04-28,4,18,已退款
2026032100792,u0198,p002,150.00,2,300.00,2026-03-21 03:48:39,2026-03-21,3,12,已退款
2026032900794,u0045,p009,55.00,4,220.00,2026-03-29 02:53:32,2026-03-29,3,13,已退款
2026052500796,u0010,p006,45.00,1,45.00,2026-05-25 01:41:44,2026-05-25,5,22,已退款
2026013000798,u0012,p003,35.50,3,106.50,2026-01-30 22:42:53,2026-01-30,1,5,未支付
2026040700800,u0071,p010,120.00,1,120.00,2026-04-07 16:32:08,2026-04-07,4,15,已支付
2026020700801,u0034,p006,45.00,2,90.00,2026-02-07 10:17:21,2026-02-07,2,6,已支付
2026022800802,u0044,p009,55.00,3,165.00,2026-02-28 11:08:07,2026-02-28,2,9,已支付
2026050600803,u0069,p011,38.00,1,38.00,2026-05-06 09:36:17,2026-05-06,5,19,已支付
2026050500804,u0106,p012,42.00,2,84.00,2026-05-05 04:53:28,2026-05-05,5,19,已支付
2026050400805,u0180,p002,150.00,4,600.00,2026-05-04 08:03:12,2026-05-04,5,19,已支付
2026050300806,u0084,p006,45.00,4,180.00,2026-05-03 01:46:46,2026-05-03,5,18,已支付
2026033000807,u0197,p004,20.00,2,40.00,2026-03-30 09:49:50,2026-03-30,3,14,已支付
2026021400808,u0138,p001,199.00,3,597.00,2026-02-14 07:17:51,2026-02-14,2,7,已支付
2026010600809,u0164,p010,120.00,2,240.00,2026-01-06 03:07:36,2026-01-06,1,2,未支付
2026030400810,u0099,p002,150.00,4,600.00,2026-03-04 23:24:25,2026-03-04,3,10,已支付
2026020300812,u0146,p003,35.50,5,177.50,2026-02-03 14:03:08,2026-02-03,2,6,未支付
2026050200813,u0138,p002,150.00,3,450.00,2026-05-02 17:46:05,2026-05-02,5,18,未支付
2026051300814,u0151,p003,35.50,3,106.50,2026-05-13 04:57:56,2026-05-13,5,20,已支付
2026052700815,u0117,p007,180.00,3,540.00,2026-05-27 16:58:26,2026-05-27,5,22,已支付
2026013000816,u0167,p010,120.00,2,240.00,2026-01-30 01:02:47,2026-01-30,1,5,已支付
2026020100817,u0016,p010,120.00,3,360.00,2026-02-01 12:11:35,2026-02-01,2,5,已支付
2026052300818,u0116,p008,28.00,3,84.00,2026-05-23 18:12:19,2026-05-23,5,21,未支付
2026032100819,u0034,p006,45.00,1,45.00,2026-03-21 10:46:52,2026-03-21,3,12,已退款
2026051100820,u0160,p006,45.00,1,45.00,2026-05-11 17:33:15,2026-05-11,5,20,已支付
2026041900821,u0003,p004,20.00,5,100.00,2026-04-19 04:26:54,2026-04-19,4,16,已支付
2026051700822,u0016,p003,35.50,2,71.00,2026-05-17 05:22:42,2026-05-17,5,20,未支付
2026020200823,u0058,p001,199.00,5,995.00,2026-02-02 17:39:23,2026-02-02,2,6,未支付
2026032200824,u0021,p003,35.50,5,177.50,2026-03-22 01:51:08,2026-03-22,3,12,已支付
2026052000825,u0059,p006,45.00,1,45.00,2026-05-20 03:51:51,2026-05-20,5,21,已支付
2026041900826,u0183,p001,199.00,5,995.00,2026-04-19 20:46:41,2026-04-19,4,16,已支付
2026010800827,u0050,p007,180.00,3,540.00,2026-01-08 14:27:22,2026-01-08,1,2,已支付
2026033000828,u0144,p004,20.00,2,40.00,2026-03-30 19:37:55,2026-03-30,3,14,已支付
2026042500830,u0028,p002,150.00,5,750.00,2026-04-25 23:45:35,2026-04-25,4,17,已支付
2026031200831,u0065,p004,20.00,1,20.00,2026-03-12 22:58:35,2026-03-12,3,11,已支付
2026020400833,u0058,p003,35.50,1,35.50,2026-02-04 03:32:10,2026-02-04,2,6,已退款
2026010800834,u0035,p002,150.00,3,450.00,2026-01-08 22:45:58,2026-01-08,1,2,已支付
2026051900835,u0185,p008,28.00,2,56.00,2026-05-19 04:23:50,2026-05-19,5,21,已支付
2026040700836,u0021,p009,55.00,1,55.00,2026-04-07 04:52:34,2026-04-07,4,15,未支付
2026020800837,u0012,p012,42.00,3,126.00,2026-02-08 02:46:16,2026-02-08,2,6,已支付
2026020700838,u0161,p001,199.00,3,597.00,2026-02-07 00:03:47,2026-02-07,2,6,已支付
2026011900839,u0177,p006,45.00,5,225.00,2026-01-19 17:23:00,2026-01-19,1,4,已支付
2026010400840,u0162,p007,180.00,3,540.00,2026-01-04 08:59:03,2026-01-04,1,1,已支付
2026020500841,u0047,p005,68.00,3,204.00,2026-02-05 02:45:10,2026-02-05,2,6,已支付
2026030700843,u0081,p008,28.00,1,28.00,2026-03-07 14:45:10,2026-03-07,3,10,已支付
2026032100844,u0072,p006,45.00,2,90.00,2026-03-21 06:59:12,2026-03-21,3,12,已支付
2026013000845,u0045,p007,180.00,1,180.00,2026-01-30 16:06:00,2026-01-30,1,5,已支付
2026011400846,u0014,p007,180.00,4,720.00,2026-01-14 16:48:22,2026-01-14,1,3,已支付
2026032200847,u0070,p010,120.00,1,120.00,2026-03-22 21:41:52,2026-03-22,3,12,已支付
2026020100848,u0189,p002,150.00,1,150.00,2026-02-01 09:02:49,2026-02-01,2,5,未支付
2026042000849,u0138,p010,120.00,4,480.00,2026-04-20 23:27:03,2026-04-20,4,17,已支付
2026031400851,u0181,p009,55.00,4,220.00,2026-03-14 23:13:57,2026-03-14,3,11,已支付
2026053100852,u0138,p008,28.00,4,112.00,2026-05-31 21:45:09,2026-05-31,5,22,已支付
2026042300855,u0175,p009,55.00,1,55.00,2026-04-23 18:10:22,2026-04-23,4,17,已支付
2026022700857,u0006,p008,28.00,2,56.00,2026-02-27 20:33:24,2026-02-27,2,9,已支付
2026010700858,u0068,p004,20.00,3,60.00,2026-01-07 08:02:02,2026-01-07,1,2,已退款
2026022300859,u0078,p006,45.00,4,180.00,2026-02-23 03:11:44,2026-02-23,2,9,未支付
2026021200860,u0125,p011,38.00,1,38.00,2026-02-12 00:48:10,2026-02-12,2,7,已支付
2026022300861,u0095,p009,55.00,2,110.00,2026-02-23 08:58:45,2026-02-23,2,9,已支付
2026040300862,u0127,p007,180.00,4,720.00,2026-04-03 00:16:50,2026-04-03,4,14,已支付
2026032400863,u0033,p006,45.00,1,45.00,2026-03-24 10:42:25,2026-03-24,3,13,已退款
2026053000864,u0002,p004,20.00,5,100.00,2026-05-30 00:40:37,2026-05-30,5,22,未支付
2026031200865,u0086,p003,35.50,5,177.50,2026-03-12 08:33:45,2026-03-12,3,11,已支付
2026040300866,u0039,p004,20.00,5,100.00,2026-04-03 18:05:02,2026-04-03,4,14,已支付
2026040600867,u0075,p008,28.00,1,28.00,2026-04-06 06:10:47,2026-04-06,4,15,已退款
2026042100868,u0054,p009,55.00,4,220.00,2026-04-21 17:47:31,2026-04-21,4,17,未支付
2026013100869,u0146,p012,42.00,4,168.00,2026-01-31 05:39:24,2026-01-31,1,5,已支付
2026021100870,u0104,p011,38.00,3,114.00,2026-02-11 12:12:00,2026-02-11,2,7,已支付
2026052900872,u0105,p008,28.00,2,56.00,2026-05-29 14:34:26,2026-05-29,5,22,已支付
2026011500873,u0145,p010,120.00,3,360.00,2026-01-15 07:35:35,2026-01-15,1,3,已支付
2026022600874,u0056,p001,199.00,1,199.00,2026-02-26 00:04:18,2026-02-26,2,9,已支付
2026010700877,u0080,p007,180.00,2,360.00,2026-01-07 17:45:19,2026-01-07,1,2,未支付
2026030200878,u0112,p007,180.00,4,720.00,2026-03-02 01:34:55,2026-03-02,3,10,已退款
2026031700880,u0021,p008,28.00,4,112.00,2026-03-17 02:12:44,2026-03-17,3,12,已支付
2026022800881,u0102,p006,45.00,1,45.00,2026-02-28 05:16:17,2026-02-28,2,9,已支付
2026022600882,u0039,p007,180.00,3,540.00,2026-02-26 03:52:01,2026-02-26,2,9,已支付
2026052400883,u0056,p008,28.00,1,28.00,2026-05-24 09:51:41,2026-05-24,5,21,已支付
2026033100884,u0090,p001,199.00,4,796.00,2026-03-31 15:30:14,2026-03-31,3,14,未支付
2026031300885,u0124,p007,180.00,3,540.00,2026-03-13 07:21:50,2026-03-13,3,11,已支付
2026050400886,u0174,p011,38.00,3,114.00,2026-05-04 22:09:41,2026-05-04,5,19,已退款
2026051100887,u0096,p011,38.00,2,76.00,2026-05-11 19:52:21,2026-05-11,5,20,已支付
2026011600889,u0033,p002,150.00,1,150.00,2026-01-16 22:28:35,2026-01-16,1,3,已支付
2026032100890,u0198,p001,199.00,4,796.00,2026-03-21 21:25:42,2026-03-21,3,12,已支付
2026050600891,u0198,p007,180.00,4,720.00,2026-05-06 10:12:27,2026-05-06,5,19,已支付
2026012700893,u0151,p009,55.00,2,110.00,2026-01-27 07:13:42,2026-01-27,1,5,已支付
2026012900894,u0164,p003,35.50,3,106.50,2026-01-29 07:54:18,2026-01-29,1,5,未支付
2026042400895,u0136,p011,38.00,2,76.00,2026-04-24 05:11:46,2026-04-24,4,17,已支付
2026032300896,u0064,p002,150.00,1,150.00,2026-03-23 05:23:35,2026-03-23,3,13,已支付
2026012700897,u0103,p005,68.00,5,340.00,2026-01-27 14:16:49,2026-01-27,1,5,已退款
2026031200898,u0013,p006,45.00,1,45.00,2026-03-12 20:00:06,2026-03-12,3,11,已退款
2026052400900,u0158,p010,120.00,4,480.00,2026-05-24 16:31:02,2026-05-24,5,21,已支付
2026031800901,u0159,p012,42.00,1,42.00,2026-03-18 03:53:12,2026-03-18,3,12,已退款
2026050600902,u0118,p008,28.00,1,28.00,2026-05-06 08:42:57,2026-05-06,5,19,已支付
2026031100903,u0062,p002,150.00,5,750.00,2026-03-11 14:33:04,2026-03-11,3,11,已支付
2026022000904,u0159,p007,180.00,2,360.00,2026-02-20 12:58:08,2026-02-20,2,8,已支付
2026020500905,u0037,p003,35.50,5,177.50,2026-02-05 15:12:32,2026-02-05,2,6,已支付
2026013000906,u0086,p011,38.00,1,38.00,2026-01-30 08:19:06,2026-01-30,1,5,已退款
2026052000907,u0070,p007,180.00,1,180.00,2026-05-20 19:50:20,2026-05-20,5,21,未支付
2026053000908,u0110,p004,20.00,2,40.00,2026-05-30 08:40:12,2026-05-30,5,22,已支付
2026041800909,u0200,p003,35.50,2,71.00,2026-04-18 06:07:54,2026-04-18,4,16,未支付
2026051100910,u0163,p008,28.00,1,28.00,2026-05-11 15:58:57,2026-05-11,5,20,已支付
2026053000911,u0082,p001,199.00,5,995.00,2026-05-30 11:32:54,2026-05-30,5,22,已退款
2026011300912,u0007,p001,199.00,2,398.00,2026-01-13 09:04:29,2026-01-13,1,3,已支付
2026020400913,u0078,p011,38.00,1,38.00,2026-02-04 16:47:25,2026-02-04,2,6,已支付
2026031100914,u0039,p011,38.00,2,76.00,2026-03-11 08:10:09,2026-03-11,3,11,未支付
2026012500915,u0098,p005,68.00,1,68.00,2026-01-25 10:51:06,2026-01-25,1,4,已支付
2026011700917,u0007,p003,35.50,2,71.00,2026-01-17 11:21:18,2026-01-17,1,3,未支付
2026052600918,u0189,p002,150.00,2,300.00,2026-05-26 00:03:38,2026-05-26,5,22,已支付
2026032400920,u0200,p010,120.00,3,360.00,2026-03-24 02:15:18,2026-03-24,3,13,已退款
2026030600921,u0001,p009,55.00,4,220.00,2026-03-06 00:15:24,2026-03-06,3,10,已支付
2026053100922,u0061,p003,35.50,2,71.00,2026-05-31 08:58:48,2026-05-31,5,22,已支付
2026041700923,u0012,p008,28.00,5,140.00,2026-04-17 19:26:11,2026-04-17,4,16,已支付
2026051600924,u0155,p010,120.00,3,360.00,2026-05-16 23:46:02,2026-05-16,5,20,已支付
2026021200926,u0187,p004,20.00,5,100.00,2026-02-12 22:48:37,2026-02-12,2,7,已支付
2026021900927,u0141,p005,68.00,5,340.00,2026-02-19 20:18:20,2026-02-19,2,8,未支付
2026052800928,u0076,p008,28.00,4,112.00,2026-05-28 09:24:19,2026-05-28,5,22,未支付
2026030100930,u0196,p003,35.50,4,142.00,2026-03-01 22:29:47,2026-03-01,3,9,已支付
2026040700931,u0110,p009,55.00,3,165.00,2026-04-07 16:54:30,2026-04-07,4,15,已支付
2026022800932,u0171,p010,120.00,4,480.00,2026-02-28 04:19:35,2026-02-28,2,9,已支付
2026041600933,u0052,p009,55.00,3,165.00,2026-04-16 06:45:36,2026-04-16,4,16,已支付
2026010500934,u0092,p008,28.00,3,84.00,2026-01-05 05:26:55,2026-01-05,1,2,未支付
2026041700935,u0150,p005,68.00,1,68.00,2026-04-17 10:41:41,2026-04-17,4,16,已支付
2026040600936,u0029,p006,45.00,2,90.00,2026-04-06 02:11:41,2026-04-06,4,15,已支付
2026033100937,u0159,p002,150.00,3,450.00,2026-03-31 01:27:12,2026-03-31,3,14,已支付
2026032000938,u0133,p001,199.00,4,796.00,2026-03-20 05:01:10,2026-03-20,3,12,已支付
2026031100939,u0058,p003,35.50,4,142.00,2026-03-11 16:37:52,2026-03-11,3,11,已支付
2026022800940,u0144,p007,180.00,4,720.00,2026-02-28 02:16:45,2026-02-28,2,9,已支付
2026031100941,u0115,p008,28.00,2,56.00,2026-03-11 10:48:01,2026-03-11,3,11,已支付
2026041700942,u0178,p008,28.00,3,84.00,2026-04-17 20:28:41,2026-04-17,4,16,已支付
2026022000943,u0076,p011,38.00,5,190.00,2026-02-20 19:31:58,2026-02-20,2,8,未支付
2026012200944,u0104,p006,45.00,4,180.00,2026-01-22 21:44:30,2026-01-22,1,4,已退款
2026010200945,u0119,p011,38.00,3,114.00,2026-01-02 17:55:05,2026-01-02,1,1,已支付
2026021400946,u0001,p012,42.00,5,210.00,2026-02-14 12:43:27,2026-02-14,2,7,已支付
2026052300948,u0114,p008,28.00,4,112.00,2026-05-23 07:09:15,2026-05-23,5,21,未支付
2026050400949,u0034,p012,42.00,4,168.00,2026-05-04 21:49:15,2026-05-04,5,19,已退款
2026020500950,u0122,p001,199.00,2,398.00,2026-02-05 21:23:36,2026-02-05,2,6,已支付
2026022400952,u0106,p005,68.00,5,340.00,2026-02-24 08:25:43,2026-02-24,2,9,已支付
2026011100955,u0080,p005,68.00,1,68.00,2026-01-11 23:10:09,2026-01-11,1,2,未支付
2026041100956,u0060,p001,199.00,2,398.00,2026-04-11 16:22:29,2026-04-11,4,15,已支付
2026051600957,u0174,p008,28.00,4,112.00,2026-05-16 15:06:22,2026-05-16,5,20,已退款
2026031400958,u0166,p004,20.00,5,100.00,2026-03-14 20:56:46,2026-03-14,3,11,已支付
2026012500959,u0141,p012,42.00,5,210.00,2026-01-25 21:31:00,2026-01-25,1,4,已支付
2026020900961,u0042,p006,45.00,5,225.00,2026-02-09 20:40:11,2026-02-09,2,7,未支付
2026041300962,u0196,p001,199.00,4,796.00,2026-04-13 21:46:12,2026-04-13,4,16,已支付
2026030500965,u0133,p012,42.00,3,126.00,2026-03-05 08:46:30,2026-03-05,3,10,已支付
2026052500966,u0066,p010,120.00,5,600.00,2026-05-25 02:28:45,2026-05-25,5,22,已支付
2026020800967,u0055,p004,20.00,1,20.00,2026-02-08 18:45:29,2026-02-08,2,6,已支付
2026010500968,u0181,p009,55.00,2,110.00,2026-01-05 00:40:31,2026-01-05,1,2,已支付
2026052600969,u0185,p002,150.00,1,150.00,2026-05-26 15:41:13,2026-05-26,5,22,已支付
2026030900970,u0101,p007,180.00,3,540.00,2026-03-09 22:35:33,2026-03-09,3,11,未支付
2026031600972,u0067,p009,55.00,1,55.00,2026-03-16 01:37:17,2026-03-16,3,12,已支付
2026042100974,u0027,p009,55.00,4,220.00,2026-04-21 03:18:28,2026-04-21,4,17,已支付
2026022700977,u0055,p008,28.00,5,140.00,2026-02-27 10:29:19,2026-02-27,2,9,未支付
2026031700978,u0076,p004,20.00,4,80.00,2026-03-17 12:43:47,2026-03-17,3,12,已支付
2026022000979,u0179,p004,20.00,4,80.00,2026-02-20 22:58:17,2026-02-20,2,8,已支付
2026020900980,u0187,p011,38.00,2,76.00,2026-02-09 13:52:28,2026-02-09,2,7,已支付
2026040200982,u0142,p010,120.00,3,360.00,2026-04-02 22:08:12,2026-04-02,4,14,未支付
2026041600983,u0188,p012,42.00,3,126.00,2026-04-16 03:37:50,2026-04-16,4,16,已支付
2026022500984,u0185,p001,199.00,4,796.00,2026-02-25 14:42:53,2026-02-25,2,9,已支付
2026032200985,u0166,p006,45.00,4,180.00,2026-03-22 22:13:38,2026-03-22,3,12,已支付
2026051300986,u0184,p011,38.00,2,76.00,2026-05-13 14:42:36,2026-05-13,5,20,已支付
2026021400987,u0127,p003,35.50,2,71.00,2026-02-14 11:44:51,2026-02-14,2,7,已支付
2026031300988,u0019,p007,180.00,4,720.00,2026-03-13 18:40:57,2026-03-13,3,11,已支付
2026020900989,u0180,p007,180.00,2,360.00,2026-02-09 21:31:07,2026-02-09,2,7,已支付
2026022800992,u0163,p001,199.00,2,398.00,2026-02-28 09:53:19,2026-02-28,2,9,已支付
2026020400994,u0154,p012,42.00,4,168.00,2026-02-04 10:34:23,2026-02-04,2,6,未支付
2026031800998,u0053,p011,38.00,5,190.00,2026-03-18 20:47:31,2026-03-18,3,12,已支付
2026030900999,u0159,p010,120.00,1,120.00,2026-03-09 08:18:20,2026-03-09,3,11,已支付
